"ordinal","id","title","date","concepts","paperRoutes"
"3499","f1e1842d-2980-5dd1-a747-05421f256507","手撕领导","2021-02-06","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;劳动与组织;法律与秩序","02;03;06;07;08;09;10;12;13;16;17;18"
"3500","7c1411c5-4487-5f94-9252-ba8067b5245f","战胜抑郁","2021-02-06","能力与学习;文明与历史;心理与主体","08;11;13;14;15;17;18;31;32;33"
"3501","f04084e1-6bfb-5012-a1a1-d6b4112e3245","日本早餐","2021-02-03","责任与后果;成本与总账;财富与市场;法律与秩序","02;03;07;10;12;13;18"
"3502","b203d8f0-0f3b-526f-a583-481f99a32d7c","“防止女性化”","2021-02-01","能力与学习;责任与后果;法律与秩序;性别与身体","02;03;05;07;08;10;12;13;14;16;18"
"3503","cf744236-ae73-5eb0-92f5-30c22ef8dd19","三流作家","2021-01-30","能力与学习;选择与自由;责任与后果","02;03;07;08;10;12;13;16;18"
"3504","86c208a0-82d6-52b0-bf35-e3fa3cd072f2","魄力","2021-01-29","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;劳动与组织;法律与秩序","02;03;05;06;07;08;09;10;12;13;16;17;18"
"3505","ce505c6b-3df6-5ff4-a2b0-eacec077e9ab","绝对安全","2021-01-28","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;法律与秩序;权力与异议;心理与主体","02;03;07;08;09;10;12;13;14;16;17;18"
"3506","70573ee8-4c14-5aeb-8ebd-fe06b1d45043","核披萨","2021-01-27","定义与达意;责任与后果","02;03;09;10;12;17;18"
"3507","2993d264-21e0-5a60-83c3-a67eb9bb2413","制造业","2021-01-27","定义与达意;能力与学习;选择与自由;劳动与组织;财富与市场;技术与工程;生态与自然","02;03;06;07;08;09;10;13;16;17;18;25;32;33"
"3508","42e026e0-f291-5bdd-aba7-6a0f886131c9","原谅","2021-01-27","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"3509","61d69484-1bfa-5a22-ab5b-1730a239a214","女权挑战","2021-01-25","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;劳动与组织;法律与秩序;权力与异议;心理与主体;性别与身体","02;03;05;06;07;08;09;10;12;13;14;16;17;18"
"3510","77880b8f-5e2b-5a20-979b-420df1f148ba","自弃","2021-01-25","事实与证据;定义与达意;能力与学习;选择与自由;成本与总账;照料与家庭;财富与市场;性别与身体","02;03;04;05;07;08;09;10;13;14;16;17;18"
"3511","2a406215-ff67-574c-be56-d93e04992e6a","老人跳桥","2021-01-24","能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;照料与家庭;劳动与组织;财富与市场;法律与秩序;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18"
"3512","6699eaa6-491e-56b4-b016-51c236caeb82","天赋特权","2021-01-22","能力与学习;责任与后果;成本与总账;爱与回应;照料与家庭;权力与异议","02;03;04;05;07;08;10;12;13;14;16;18"
"3513","c956094a-3273-5003-86fe-e449c3485a3e","“几代人的努力”","2021-01-22","定义与达意;能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;净输出与不掠夺;劳动与组织;财富与市场;法律与秩序;权力与异议;文明与历史;生态与自然","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;25;31;32;33"
"3514","90628fd7-0bb5-538f-b643-d02f58997cb8","操纵","2021-01-20","事实与证据;能力与学习;选择与自由;爱与回应;法律与秩序","02;04;05;07;08;09;12;13;14;16;17;18"
"3515","ff22fff4-3fed-5f39-a97d-a8cab0a834ed","蠢聪明","2021-01-19","定义与达意;能力与学习;选择与自由;成本与总账;爱与回应;财富与市场;心理与主体","02;03;04;05;07;08;09;10;13;14;16;17;18"
"3516","648586c8-4dde-5e7a-a35a-46d65483e4b6","道歉","2021-01-19","事实与证据;定义与达意;责任与后果;成本与总账;爱与回应;劳动与组织;技术与工程;心理与主体;宗教与自然法","02;03;04;05;06;07;08;09;10;11;12;13;14;16;17;18;32;33"
"3517","0c308005-388e-5c6d-b12f-b3ab093ca06a","火锅","2021-01-18","定义与达意;能力与学习;责任与后果;技术与工程;文明与历史","02;03;08;09;10;11;12;13;15;17;18;31;32;33"
"3518","8f899e3c-c99f-590f-8c18-50fff688988d","亲子冲突","2021-01-17","定义与达意;能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;净输出与不掠夺;边界与许可;照料与家庭;法律与秩序;权力与异议;技术与工程;文明与历史;心理与主体","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3519","4f0d4841-15a9-55fb-b3d5-f2b4cef556dd","重组家庭的难题","2021-01-15","定义与达意;能力与学习;信用与信任;爱与回应;照料与家庭;权力与异议;心理与主体","03;04;05;06;07;08;09;12;13;14;16;17;18"
"3520","f9d288d4-cbf7-51e0-ae6f-a7180096ce4c","不怯场","2021-01-14","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;权力与异议;文明与历史;心理与主体","02;03;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3521","1fbdeed7-b6a8-544f-b242-1fa9e88eae9d","情绪失控的孩子","2021-01-12","选择与自由;责任与后果;爱与回应;边界与许可;照料与家庭;财富与市场;心理与主体","02;03;04;05;07;08;10;12;13;14;16;17;18"
"3522","8ac10e4e-bb0c-5822-bb8e-bfed9bd7fa41","性骚扰","2021-01-11","事实与证据;定义与达意;边界与许可;心理与主体","05;08;09;12;14;16;17;18"
"3523","336acd26-3630-5e3a-aad7-480d7cec5d5e","不抱怨","2021-01-09","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;净输出与不掠夺;照料与家庭;劳动与组织;法律与秩序;权力与异议;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"3524","1a04670d-81dd-57f8-9e6e-36f9bf53b5d9","无道德社会","2021-01-09","定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;文明与历史","02;03;06;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"3525","acb72aeb-7943-50d1-a5a2-91cbdac51a45","“大众心理学”","2021-01-08","能力与学习;成本与总账;照料与家庭;权力与异议;生态与自然;心理与主体","03;04;05;07;08;10;12;13;14;16;17;18;25;32"
"3526","c364b908-c9e6-5d4c-a8d0-0d75e624bd4a","虚荣","2021-01-08","事实与证据;定义与达意;能力与学习;净输出与不掠夺;照料与家庭;劳动与组织;财富与市场;法律与秩序;心理与主体;性别与身体","03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"3527","024252b1-852d-5d49-9c49-5a931e3aeb8a","有修养","2021-01-07","能力与学习;选择与自由;信用与信任;爱与回应;边界与许可;文明与历史;心理与主体","02;03;04;05;06;07;08;11;12;13;14;15;16;17;18;31;32;33"
"3528","eb8d27c4-447e-585a-8da7-2c63cec67e41","怒的边界","2021-01-05","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;照料与家庭;法律与秩序;权力与异议;心理与主体","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"3529","4791bcbd-5742-5a2a-99a9-3ec2268c42aa","口红色号","2021-01-04","定义与达意;能力与学习;选择与自由;责任与后果;技术与工程;文明与历史","02;03;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"3530","4f088894-9e0d-57a4-9b1b-b34c185c6363","子女的隐私","2021-01-03","能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;边界与许可;照料与家庭;劳动与组织","02;03;04;05;06;07;08;10;12;13;14;16;18"
"3531","d5d2eb94-9176-5674-975f-aae5622c7f16","与世界为敌","2021-01-03","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;照料与家庭;法律与秩序;权力与异议;心理与主体","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"3532","373f860b-40da-594f-808b-a70e894e3b2b","悟性","2021-01-02","事实与证据;定义与达意;能力与学习;选择与自由;照料与家庭;技术与工程","02;04;05;07;08;09;13;14;16;17;18;32;33"
"3533","24f7df8d-520b-5b68-8e03-ebedd53e98f1","提升格局","2021-01-02","事实与证据;定义与达意;爱与回应;财富与市场;权力与异议;心理与主体","03;04;05;07;08;09;10;12;13;14;16;17;18"
"3534","dcecd060-b32c-5aec-86cc-4fe76ea06dbf","我是对的","2021-01-02","事实与证据;责任与后果;成本与总账;照料与家庭;劳动与组织;权力与异议;生态与自然;心理与主体;宗教与自然法","02;03;04;05;06;07;08;09;10;11;12;13;14;16;17;18;25;32"
"3535","0c019eb3-a06b-5fe2-b944-181d24683294","各归各","2021-01-01","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;法律与秩序;权力与异议;文明与历史","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3536","0eeda817-2c77-5fa3-9fb5-00fc481cce44","群体决策","2021-01-01","定义与达意;劳动与组织;权力与异议;技术与工程","03;06;07;09;10;12;13;17;18;32;33"
"3537","f4b99aaa-c136-5a94-8b4d-c47fac6dc4fb","求同存异","2020-12-31","事实与证据;定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;净输出与不掠夺;边界与许可;劳动与组织;权力与异议;技术与工程;文明与历史;心理与主体","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3538","81d8887e-c21c-5687-a06b-f81a8450748e","真奢侈品","2020-12-29","事实与证据;能力与学习;选择与自由;责任与后果;爱与回应;劳动与组织;财富与市场;文明与历史","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3539","5cc6bd75-a60b-50b3-987e-49f80a53bd0f","可信","2020-12-29","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;信用与信任","02;03;06;07;08;09;10;12;13;16;17;18"
"3540","0d3cda4e-4fca-58c1-8f22-dc4c861a326f","重感情","2020-12-29","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;照料与家庭;劳动与组织;财富与市场;法律与秩序;文明与历史","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3541","927ba21c-4a62-5601-8434-bf3d8290b3f2","全职主妇","2020-12-27","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;照料与家庭;法律与秩序;权力与异议;文明与历史;心理与主体","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3542","f7bb2986-974b-5af2-858c-e002d15899d9","独立思考","2020-12-26","事实与证据;定义与达意;能力与学习;选择与自由;成本与总账;财富与市场;心理与主体;性别与身体","02;03;05;07;08;09;10;13;14;16;17;18"
"3543","6eda17f3-4a16-58f7-9e93-ed22b8a89a8b","施压","2020-12-25","能力与学习;选择与自由;边界与许可;照料与家庭;劳动与组织;法律与秩序;权力与异议","02;03;04;05;06;07;08;10;12;13;14;16;18"
"3544","b510f068-9703-5f3a-ab80-90d8075560e0","不紧张","2020-12-24","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;心理与主体","02;03;05;06;07;08;09;10;12;13;14;16;17;18"
"3545","3bd9dad6-2f43-5ccb-95d9-e82952da5907","利用","2020-12-24","定义与达意;选择与自由;成本与总账;边界与许可;照料与家庭;权力与异议;技术与工程;生态与自然","02;03;04;05;07;09;10;12;13;14;16;17;18;25;32;33"
"3546","eb817668-8953-5e28-b9a7-f964e1289010","真诚","2020-12-23","定义与达意;能力与学习;责任与后果;成本与总账;信用与信任;边界与许可;心理与主体","02;03;05;06;08;09;10;12;13;14;16;17;18"
"3547","95ef75be-2c7d-5ba6-8707-7c2b5e68e527","“不卑不亢”","2020-12-23","能力与学习;信用与信任;爱与回应;法律与秩序;技术与工程","03;04;05;06;07;08;12;13;14;16;17;18;32;33"
"3548","767835a5-0cba-533c-9891-6d8ad799ae1e","血滴子","2020-12-22","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;照料与家庭;技术与工程;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;32;33"
"3549","f92334cc-ffc6-55a7-89cb-bccde54d62c4","敌人","2020-12-21","事实与证据;定义与达意;选择与自由;责任与后果;成本与总账;爱与回应;边界与许可;劳动与组织;财富与市场;法律与秩序;权力与异议;技术与工程;文明与历史;心理与主体","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3550","250b12b2-5530-527c-870c-a33dc4782e36","奢侈品","2020-12-20","能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;照料与家庭;劳动与组织;财富与市场;法律与秩序;技术与工程;文明与历史","02;03;04;05;06;07;08;10;11;12;13;14;15;16;17;18;31;32;33"
"3551","1a3e0866-e202-53ae-85d0-982a9f094a8b","柔者为师","2020-12-19","定义与达意;能力与学习;法律与秩序;权力与异议;心理与主体","03;07;08;09;12;13;14;17;18"
"3552","92aa0eef-4f02-5861-8217-f8b28866a6cb","苦而不忍","2020-12-18","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;照料与家庭;劳动与组织;权力与异议;文明与历史;生态与自然;心理与主体","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;25;31;32;33"
"3553","e26a2168-bceb-5d4e-8d64-4becba6b8c57","情侣话题","2020-12-18","定义与达意;能力与学习;成本与总账;信用与信任;爱与回应;生态与自然","03;04;05;06;08;09;10;12;13;14;16;17;18;25;32"
"3554","a496a21a-87c8-5ef7-a452-252abeea5b10","反感吹牛","2020-12-17","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"3555","b5618967-6ef0-5b70-ba16-c2702c7e7a6e","不可追","2020-12-17","定义与达意;选择与自由;爱与回应;边界与许可","02;04;05;07;09;12;14;16;17;18"
"3556","e5cc0350-1b8f-59ad-ba68-b9dee3e10b4c","无错","2020-12-17","选择与自由;责任与后果;成本与总账;生态与自然;心理与主体","02;03;07;08;10;12;13;14;16;17;18;25;32"
"3557","6503eda8-f032-55dc-b4e0-6babb0af32e1","马斯洛","2020-12-15","能力与学习;选择与自由;文明与历史;心理与主体","02;07;08;11;13;14;15;16;17;18;31;32;33"
"3558","fad3df78-6451-5622-9bbe-a61edfead831","安全带","2020-12-13","责任与后果;成本与总账;信用与信任;财富与市场;法律与秩序;技术与工程","02;03;06;07;10;12;13;17;18;32;33"
"3559","df000979-793a-5f0c-b94d-579ac402116a","歧视的自由","2020-12-13","事实与证据;定义与达意;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;劳动与组织;法律与秩序;权力与异议;民族与身份;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;27;31"
"3560","13eda242-b590-58b9-877a-562320cec1ff","逢赌之盛","2020-12-12","责任与后果;成本与总账;财富与市场;心理与主体","02;03;08;10;12;13;14;17;18"
"3561","cdf1315e-9753-550f-8e55-651c06dfa32f","没伦理","2020-12-11","事实与证据;责任与后果","02;03;08;09;10;12;17;18"
"3562","0242735c-b098-5203-b3bd-cc83e7fb35cb","学习的快乐","2020-12-11","能力与学习;责任与后果;成本与总账;爱与回应;照料与家庭;劳动与组织;权力与异议;心理与主体;性别与身体","02;03;04;05;06;07;08;10;12;13;14;16;17;18"
"3563","c0a13aa7-6476-5774-b661-e424f933d513","爱语","2020-12-09","定义与达意;责任与后果;爱与回应","02;03;04;05;09;10;12;14;16;17;18"
"3564","bf4744c2-3e0a-5de2-aa51-4c64ec43f9b4","所托非人","2020-12-08","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;边界与许可;照料与家庭;权力与异议;文明与历史;心理与主体;性别与身体","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3565","974497b2-67d3-567f-a80a-136a5efb333c","愚蠢的自由","2020-12-04","定义与达意;选择与自由;成本与总账;边界与许可;权力与异议","02;03;05;07;09;10;12;16;17;18"
"3566","00913701-44d4-5afc-b1c7-afbb4a2f081d","一秒钟","2020-11-30","事实与证据;定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;边界与许可;照料与家庭;法律与秩序;文明与历史","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3567","070aa60a-20a7-51aa-8efa-a73cce9d21ac","以死明志","2020-11-28","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;照料与家庭;劳动与组织;法律与秩序;权力与异议;文明与历史;宗教与自然法","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"3568","a878e18a-f50a-50d3-8b66-ab21df943436","税负","2020-11-28","能力与学习;责任与后果;成本与总账;劳动与组织;法律与秩序;文明与历史;心理与主体","02;03;06;07;08;10;11;12;13;14;15;17;18;31;32;33"
